Latitude,Longitude,Fossil_Name,Early_Age,Late_Age,Environment,Country_Code
40.568611,-75.095001,Sauropus ingens,227.0,208.5,terrestrial indet.,US
40.568611,-75.095001,Argoides macrodactylus,227.0,208.5,terrestrial indet.,US
40.902599,-74.407097,Eubrontes giganteus,199.5,192.9,lacustrine indet.,US
40.902599,-74.407097,Grallator tenuis,199.5,192.9,lacustrine indet.,US
40.152500,-76.750000,Eubrontes sillimani,227.0,208.5,terrestrial indet.,US
40.152500,-76.750000,Anomoepus scambus,227.0,208.5,terrestrial indet.,US
42.606773,-72.530952,Anomoepus scambus,201.4,199.5,fluvial-lacustrine indet.,US
42.273609,-72.566666,Anomoepus scambus,201.4,192.9,fluvial-lacustrine indet.,US
42.273609,-72.566666,Anomoepus scambus,201.4,192.9,fluvial-lacustrine indet.,US
42.610104,-72.542458,Anomoepus scambus,201.4,192.9,terrestrial indet.,US
42.606773,-72.530952,Anomoepus scambus,201.4,199.5,fluvial-lacustrine indet.,US
42.926857,2.210945,Titanosauridae,72.1,66.0,terrestrial indet.,FR
42.926857,2.210945,Rhabdodon priscus,72.1,66.0,terrestrial indet.,FR
42.925678,2.209052,Theropoda,72.1,66.0,terrestrial indet.,FR
42.925678,2.209052,Titanosauridae,72.1,66.0,terrestrial indet.,FR
42.925823,2.219811,Titanosauridae,72.1,66.0,terrestrial indet.,FR
39.950359,-2.021356,Lohuecotitan pandafilandi,83.6,66.0,wet floodplain,ES
39.950359,-2.021356,Dromaeosaurinae,83.6,66.0,wet floodplain,ES
39.950359,-2.021356,Rhabdodon,83.6,66.0,wet floodplain,ES
39.110001,-9.210000,Allosauroidea,152.2,149.2,terrestrial indet.,PT
17.883301,101.966698,Sauropoda,125.77,121.4,"""floodplain""",TH
16.537498,104.148193,Theropoda,125.77,121.4,terrestrial indet.,TH
16.740885,103.571533,Sauropoda,125.77,121.4,terrestrial indet.,TH
15.233100,104.863098,Theropoda,121.4,100.5,fluvial indet.,TH
15.233100,104.863098,Macronaria,121.4,100.5,fluvial indet.,TH
16.799999,103.683334,Spinosauridae,125.77,121.4,fluvial-lacustrine indet.,TH
16.700001,102.250000,Nemegtosauridae,125.77,121.4,"""floodplain""",TH
16.700001,102.250000,Spinosauridae,125.77,121.4,"""floodplain""",TH
39.323990,-110.687622,Camarasaurus lentus,149.2,145.0,pond,US
51.943611,-1.542222,Tetanurae,170.9,168.2,marine indet.,UK
46.298439,-109.712097,Tatankacephalus cooneyorum,113.0,100.5,terrestrial indet.,US
31.756826,-5.304870,Thyreophora,192.9,184.2,carbonate indet.,MA
31.756826,-5.304870,Eubrontes,192.9,184.2,carbonate indet.,MA
43.000000,99.000000,Alioramus remotus,72.1,66.0,terrestrial indet.,MN
43.000000,99.000000,Ornithomimidae,72.1,66.0,terrestrial indet.,MN
43.000000,99.000000,Tarbosaurus,72.1,66.0,terrestrial indet.,MN
43.000000,99.000000,Therizinosauria,72.1,66.0,terrestrial indet.,MN
50.900276,0.514167,Iguanodontidae,139.8,132.6,lacustrine - small,UK
50.900276,0.514167,Megalosaurus,139.8,132.6,lacustrine - small,UK
50.900276,0.514167,Iguanodon,139.8,132.6,lacustrine - small,UK
54.134842,-0.796329,Megalosaurus bucklandii,157.9,154.8,carbonate indet.,UK
51.700703,-1.323881,Megalosaurus bucklandii,161.5,154.8,marine indet.,UK
-16.500000,47.066666,Theropoda,168.2,165.3,marine indet.,MG
-16.500000,47.066666,Sauropoda,168.2,165.3,marine indet.,MG
50.884998,0.556111,Hypselospinus fittoni,139.8,132.6,lacustrine - small,UK
52.116699,0.200000,Iguanodon,121.4,119.5,terrestrial indet.,UK
51.799999,-1.233333,Cetiosaurus,168.2,165.3,lagoonal,UK
38.583099,-108.397202,Maniraptora,152.2,146.3,"""channel""",US
52.116699,0.200000,Megalosaurus bucklandii,121.4,119.5,terrestrial indet.,UK
50.750000,1.633333,Theropoda,146.3,142.7,estuary/bay,FR
50.750000,1.633333,Theropoda,146.3,142.7,estuary/bay,FR
50.750000,1.633333,Ornithopoda,146.3,142.7,estuary/bay,FR
50.750000,1.633333,Nodosauridae,146.3,142.7,estuary/bay,FR
50.766666,1.616667,Pelorosaurus,146.3,142.7,estuary/bay,FR
16.735912,104.175354,Theropoda,149.2,139.8,terrestrial indet.,TH
40.664173,-0.868747,Camarasauridae,132.6,125.77,estuary/bay,ES
-39.592220,-69.396942,Agustinia ligabuei,113.0,100.5,"""floodplain""",AR
-39.592220,-69.396942,Sauropoda,113.0,109.9,"""floodplain""",AR
-39.592220,-69.396942,Theropoda,113.0,109.9,"""floodplain""",AR
-39.592220,-69.396942,Theropoda,113.0,109.9,levee,AR
16.433331,102.833328,Spinosauridae,121.4,100.5,terrestrial indet.,TH
16.433331,102.833328,Nemegtosauridae,121.4,100.5,terrestrial indet.,TH
15.233100,104.863098,Spinosauridae,121.4,100.5,fluvial indet.,TH
16.871000,101.719002,Theropoda,149.2,139.8,terrestrial indet.,TH
-22.916668,140.583328,Theropoda,106.2,100.5,shallow subtidal indet.,AU
26.116667,-101.116669,Theropoda,83.6,66.0,fluvial-deltaic indet.,MX
-27.383333,-69.500000,Dinosauria,145.0,139.8,"""floodplain""",CL
40.064526,-1.880849,Theropoda,125.77,121.4,lacustrine - large,ES
16.735912,104.175354,Mamenchisauridae,149.2,139.8,terrestrial indet.,TH
16.735912,104.175354,Mamenchisauridae,149.2,139.8,terrestrial indet.,TH
16.679863,103.574928,Sauropoda,125.77,113.0,terrestrial indet.,TH
39.149235,-108.769501,Fruitadens haagarorum,149.2,145.0,crevasse splay,US
39.148617,-108.770508,Fruitadens haagarorum,149.2,146.3,crevasse splay,US
50.880833,44.736389,Cerebavis cenomanica,100.5,93.9,marine indet.,RU
42.165714,0.990290,Theropoda,72.1,66.0,lagoonal/restricted shallow subtidal,ES
42.165714,0.990290,Theropoda,72.1,66.0,lagoonal/restricted shallow subtidal,ES
42.165714,0.990290,Titanosauria,72.1,66.0,lagoonal/restricted shallow subtidal,ES
42.606197,-72.514664,Argoides minimus,201.4,192.9,terrestrial indet.,US
31.728411,-6.908520,Theropoda,161.5,149.2,lacustrine indet.,MA
31.716949,-6.911170,Theropoda,161.5,149.2,lacustrine indet.,MA
31.713230,-6.910590,Theropoda,161.5,149.2,lacustrine indet.,MA
31.713120,-6.909790,Theropoda,161.5,149.2,lacustrine indet.,MA
31.715059,-6.910487,Theropoda,161.5,149.2,lacustrine indet.,MA
31.713051,-6.909931,Theropoda,161.5,149.2,lacustrine indet.,MA
31.712530,-6.909805,Theropoda,161.5,149.2,lacustrine indet.,MA
50.726112,-2.938889,Theropoda,201.4,192.9,marine indet.,UK
41.601398,120.872200,Confuciusornis sanctus,125.77,119.5,lacustrine indet.,CN
50.623333,-2.246667,Iguanodon,142.7,140.6,terrestrial indet.,UK
50.723057,-2.750000,Scelidosaurus,192.9,184.2,offshore indet.,UK
50.533298,-2.450000,Theropoda,149.2,145.0,marine indet.,UK
50.533298,-2.450000,Theropoda,149.2,145.0,marine indet.,UK
50.603161,-1.967718,Taupezia landeri,140.6,139.8,marginal marine indet.,UK
50.591335,-2.466357,Theropoda,154.8,152.2,marginal marine indet.,UK
50.617805,-2.518168,Theropoda,154.8,152.2,marginal marine indet.,UK
50.631821,-2.336512,Stegosauria,149.2,146.3,marginal marine indet.,UK
50.592262,-2.490748,Stegosauria,154.8,152.2,marginal marine indet.,UK
50.612511,-2.031040,Sauropoda,140.6,139.8,peritidal,UK
40.577221,-0.694167,Iguanodontoidea,132.6,121.4,lacustrine indet.,ES
40.664173,-0.868747,Iguanodontia,132.6,125.77,terrestrial indet.,ES
34.681110,-109.579445,Ornithischia,227.0,208.5,fluvial-lacustrine indet.,US
34.681110,-109.579445,Coelophysidae,227.0,208.5,fluvial-lacustrine indet.,US
34.681110,-109.579445,Ceratosauria,227.0,208.5,fluvial-lacustrine indet.,US
50.700001,20.500000,Wildeichnus,154.8,152.2,carbonate indet.,PL
51.500000,21.033333,Wildeichnus,161.5,154.8,marine indet.,PL
36.323849,-106.475060,Tawa hallae,227.0,208.5,coarse channel fill,US
36.323849,-106.475060,Tawa hallae,227.0,208.5,coarse channel fill,US
36.323849,-106.475060,Tawa hallae,227.0,208.5,coarse channel fill,US
29.093945,104.052391,Leshansaurus qianweiensis,168.2,161.5,terrestrial indet.,CN
51.509140,-112.842682,Atrociraptor marshalli,72.1,66.0,terrestrial indet.,CA
48.633301,-113.750000,Bambiraptor feinbergi,83.6,72.1,lacustrine indet.,US
51.550301,-1.781000,Stegosauria,145.0,139.8,terrestrial indet.,UK
51.551548,-1.788660,Dinosauria,149.2,145.0,terrestrial indet.,UK
44.541901,-107.846802,Sauropoda,154.8,145.0,crevasse splay,US
44.541901,-107.846802,Theropoda,154.8,145.0,crevasse splay,US
44.541901,-107.846802,Ornithopoda,154.8,145.0,crevasse splay,US
41.583332,97.666664,Auroraceratops rugosus,113.0,109.9,fluvial-lacustrine indet.,CN
41.603352,120.913269,Psittacosaurus lujiatunensis,125.77,119.5,fluvial indet.,CN
25.150000,102.083336,Thyreophora,199.5,192.9,terrestrial indet.,CN
45.191288,88.919884,Gongbusaurus wucaiwanensis,165.3,154.8,terrestrial indet.,CN
45.191288,88.919884,Gongbusaurus wucaiwanensis,165.3,154.8,terrestrial indet.,CN
45.191288,88.919884,Gongbusaurus wucaiwanensis,165.3,154.8,terrestrial indet.,CN
45.191288,88.919884,Gongbusaurus wucaiwanensis,165.3,154.8,terrestrial indet.,CN
42.117294,62.655315,Bissektipelta archibaldi,93.9,89.8,fluvial indet.,UZ
50.617123,-1.371099,Valdosaurus canaliculatus,125.77,121.4,terrestrial indet.,UK
41.183334,106.033333,Penelopognathus weishampeli,121.4,113.0,terrestrial indet.,CN
34.885834,-109.805557,Dinosauria,227.0,208.5,terrestrial indet.,US
36.583332,-106.833336,Dinosauria,227.0,208.5,terrestrial indet.,US
34.900002,-107.733330,Theropoda,227.0,208.5,"""floodplain""",US
50.734207,-111.513893,Dromaeosauridae,83.6,72.1,"""channel""",CA
-9.704556,39.228420,Diplodocidae,152.2,145.0,terrestrial indet.,TZ
-9.704556,39.228420,Diplodocidae,149.2,145.0,estuary/bay,TZ
-9.681635,39.228348,Flagellicaudata,152.2,149.2,estuary/bay,TZ
-9.656345,39.251282,Flagellicaudata,149.2,145.0,marginal marine indet.,TZ
-9.681635,39.228348,Diplodocoidea,152.2,149.2,estuary/bay,TZ
-9.681635,39.228348,Sauropoda,152.2,149.2,estuary/bay,TZ
-9.679919,39.213799,Diplodocoidea,152.2,149.2,estuary/bay,TZ
-9.696419,39.237904,Brachiosauridae,149.2,145.0,marginal marine indet.,TZ
-9.696419,39.237904,Sauropoda,149.2,145.0,marginal marine indet.,TZ
-9.679919,39.213799,Sauropoda,152.2,149.2,estuary/bay,TZ
-9.710173,39.215565,Sauropoda,149.2,145.0,marginal marine indet.,TZ
-9.704556,39.228420,Tornieria africana,149.2,145.0,estuary/bay,TZ
-9.704556,39.228420,Macronaria,149.2,145.0,estuary/bay,TZ
-9.704556,39.228420,Sauropoda,149.2,145.0,marginal marine indet.,TZ
-9.704556,39.228420,Sauropoda,149.2,145.0,estuary/bay,TZ
45.987221,23.591944,Magyarosaurus,72.1,66.0,fluvial indet.,RO
47.990002,-112.276108,Maiasaura peeblesorum,83.6,72.1,fine channel fill,US
47.990002,-112.276108,Tyrannosauridae,83.6,72.1,fine channel fill,US
16.383329,102.933296,Psittacosaurus,121.4,100.5,terrestrial indet.,TH
16.233999,102.417000,Spinosauridae,121.4,100.5,terrestrial indet.,TH
16.233999,102.417000,Theropoda,121.4,100.5,terrestrial indet.,TH
16.233999,102.417000,Sauropoda,121.4,100.5,terrestrial indet.,TH
16.233999,102.417000,Iguanodontia,121.4,100.5,terrestrial indet.,TH
16.233999,102.417000,Psittacosaurus,121.4,100.5,terrestrial indet.,TH
39.299999,-111.150002,Avialae,72.1,66.0,terrestrial indet.,US
36.331669,-106.473053,Caseosaurus,227.0,208.5,crevasse splay,US
16.883333,101.883301,Theropoda,227.0,201.4,fluvial-lacustrine indet.,TH
16.815302,102.373825,Theropoda,125.77,121.4,terrestrial indet.,TH
16.976667,101.040001,Dinosauria,145.0,121.4,terrestrial indet.,TH
16.458433,104.367973,Theropoda,125.77,121.4,terrestrial indet.,TH
16.660833,105.563057,Ornithopoda,121.4,100.5,"""floodplain""",LA
17.707500,104.382225,Caririchnium,121.4,100.5,terrestrial indet.,TH
17.707500,104.382225,Deinonychosauria,121.4,100.5,terrestrial indet.,TH
50.733219,-2.754998,Theropoda,174.7,168.2,marine indet.,UK
40.240360,-1.407509,Eusauropoda,154.8,145.0,terrestrial indet.,ES
40.154774,-1.406137,Turiasaurus riodevensis,154.8,145.0,terrestrial indet.,ES
40.276581,-1.269214,Sauropoda,154.8,145.0,terrestrial indet.,ES
16.650000,102.383331,Neoanomoepus,145.0,121.4,fluvial-deltaic indet.,TH
50.602207,-1.952201,Dinosauria,140.6,139.8,terrestrial indet.,UK
50.605217,-1.949697,Dinosauria,142.7,140.6,terrestrial indet.,UK
50.615959,-2.186522,Sauropoda,142.7,140.6,marginal marine indet.,UK
50.615959,-2.186522,Dinosauria,140.6,139.8,marginal marine indet.,UK
50.615959,-2.186522,Dinosauria,140.6,139.8,marginal marine indet.,UK
50.615959,-2.186522,Dinosauria,140.6,139.8,marginal marine indet.,UK
50.615959,-2.186522,Dinosauria,140.6,139.8,marginal marine indet.,UK
50.615959,-2.186522,Dinosauria,140.6,139.8,marginal marine indet.,UK
50.595901,-1.980200,Dinosauria,145.0,140.6,terrestrial indet.,UK
50.602222,-1.949167,Dinosauria,140.6,139.8,marginal marine indet.,UK
50.602222,-1.949167,Dinosauria,140.6,139.8,marginal marine indet.,UK
50.602222,-1.949167,Dinosauria,140.6,139.8,marginal marine indet.,UK
50.602222,-1.949167,Dinosauria,140.6,139.8,marginal marine indet.,UK
50.602222,-1.949167,Dinosauria,140.6,139.8,marginal marine indet.,UK
32.980507,-97.057213,Flexomornis howei,100.5,93.9,delta plain,US
47.714668,-112.223351,Spheroolithus choteauensis,83.6,72.1,terrestrial indet.,US
47.714668,-112.223351,Prismatoolithus hirschi,83.6,72.1,terrestrial indet.,US
47.714668,-112.223351,Dinosauria,83.6,72.1,terrestrial indet.,US
51.455544,-112.673378,Edmontosaurus regalis,72.1,66.0,wet floodplain,CA
51.455544,-112.673378,Albertosaurus,72.1,66.0,wet floodplain,CA
44.515701,-107.738998,Theropoda,168.6,168.2,peritidal,US
44.515701,-107.738998,Dinosauria,168.6,168.2,peritidal,US
41.702133,106.756721,Bagaceratops rozhdestvenskyi,83.6,72.1,dune,CN
29.138056,-103.196945,Pachycephalosauridae,83.6,72.1,fine channel fill,US
29.250000,-103.250000,Pachycephalosauridae,83.6,72.1,terrestrial indet.,US
34.437420,-109.462486,Krzyzanowskisaurus hunti,227.0,208.5,wet floodplain,US
49.082779,130.859451,Somphospondyli,72.1,66.0,fluvial indet.,RU
54.433331,48.383331,Volgatitan simbirskiensis,132.6,125.77,marine indet.,RU
40.440887,-109.305244,Abydosaurus mcintoshi,100.5,93.9,fluvial indet.,US
29.250000,-103.250000,Agujaceratops,83.6,72.1,terrestrial indet.,US
35.099998,128.399994,Iguanodontipodidae,113.0,100.5,lacustrine indet.,KR
35.099998,128.399994,Sauropoda,113.0,100.5,lacustrine indet.,KR
39.950359,-2.021356,Titanosauria,83.6,66.0,wet floodplain,ES
39.950359,-2.021356,Velociraptorinae,83.6,66.0,wet floodplain,ES
39.950359,-2.021356,Ankylosauria,83.6,66.0,wet floodplain,ES
39.616669,-121.533333,Ichthyornis,83.6,72.1,coastal indet.,US
39.616669,-121.533333,Neognathae,83.6,72.1,coastal indet.,US
39.049999,-110.916664,Therangospodus,165.3,154.8,estuary/bay,US
51.950001,-1.616667,Cruxicheiros newmanorum,168.2,165.3,peritidal,UK
51.950001,-1.616667,Theropoda,168.2,165.3,peritidal,UK
39.049999,-110.916664,Therangospodus,165.3,154.8,estuary/bay,US
36.900002,-102.983330,Theropoda,154.8,145.0,lacustrine - large,US
50.742409,-111.518097,Saurornitholestes langstoni,83.6,72.1,terrestrial indet.,CA
36.916668,-109.083336,Megalosauripus,161.5,149.2,coastal indet.,US
36.916668,-109.083336,Sauropoda,161.5,149.2,coastal indet.,US
36.916668,-109.083336,Megalosauripus,161.5,149.2,coastal indet.,US
36.916668,-109.083336,Sauropoda,161.5,149.2,coastal indet.,US
36.916668,-109.083336,Theropoda,154.8,145.0,terrestrial indet.,US
36.916668,-109.083336,Theropoda,154.8,145.0,terrestrial indet.,US
37.533333,-109.599998,Megalosauripus,161.5,154.8,coastal indet.,US
37.533333,-109.599998,Therangospodus,161.5,154.8,coastal indet.,US
38.853611,-108.477219,Therangospodus,165.3,154.8,coastal indet.,US
-30.976110,28.274721,Grallator,237.0,227.0,terrestrial indet.,ZA
23.916668,81.366669,Theropoda,237.0,227.0,terrestrial indet.,IN
20.180000,102.080002,Lufengosaurus huenei,199.5,192.9,terrestrial indet.,CN
37.366669,-109.633331,Seitaad ruessi,192.9,174.7,eolian indet.,US
-36.698055,143.404160,Megaraptoridae,113.0,109.9,crevasse splay,AU
33.289169,111.474403,Xixianykus zhangi,89.8,83.6,terrestrial indet.,CN
3.938889,-75.224167,Abelisauridae,72.1,66.0,terrestrial indet.,CO
3.938889,-75.224167,Unenlagiinae,72.1,66.0,terrestrial indet.,CO
-15.206967,-69.711380,Ornithomimipus jaillardi,72.1,66.0,fluvial indet.,PE
-15.206967,-69.711380,Hadrosaurichnus,72.1,66.0,fluvial indet.,PE
-15.206967,-69.711380,Ornithopoda,72.1,66.0,fluvial indet.,PE
-22.083330,143.516693,Ornithopoda,100.5,89.8,terrestrial indet.,AU
40.473888,-109.373886,Koreanaornis hamanensis,100.5,93.9,marginal marine indet.,US
-39.431946,-67.294441,Bonapartenykus ultimus,83.6,66.0,terrestrial indet.,AR
-39.431946,-67.294441,Ornithopoda,83.6,66.0,terrestrial indet.,AR
-39.431946,-67.294441,Dinosauria,83.6,66.0,terrestrial indet.,AR
32.700558,-3.217500,Velociraptorinae,146.3,142.7,deltaic indet.,MA
32.700558,-3.217500,Velociraptorinae,146.3,142.7,deltaic indet.,MA
32.700558,-3.217500,Maniraptora,146.3,142.7,deltaic indet.,MA
32.700558,-3.217500,Maniraptora,146.3,142.7,deltaic indet.,MA
34.112000,112.589302,Ruyangosaurus giganteus,121.4,100.5,terrestrial indet.,CN
23.057222,73.341942,Rahiolisaurus gujaratensis,72.1,66.0,terrestrial indet.,IN
23.057222,73.341942,Isisaurus,72.1,66.0,terrestrial indet.,IN
-29.469999,147.766388,Carnosauria,100.5,93.9,estuary/bay,AU
-29.469999,147.766388,Dinosauria,100.5,93.9,estuary/bay,AU
-39.463055,-67.343330,Faveoloolithidae,83.6,66.0,lagoonal,AR
-39.448612,-67.322777,Faveoloolithidae,83.6,66.0,terrestrial indet.,AR
29.688057,69.400002,Titanosauridae,72.1,66.0,fluvial indet.,PK
40.637775,-0.857218,Dromaeosauridae,125.77,121.4,fluvial-lacustrine indet.,ES
40.637775,-0.857218,Heterodontosauridae,125.77,121.4,fluvial-lacustrine indet.,ES
40.637775,-0.857218,Eusauropoda,125.77,121.4,fluvial-lacustrine indet.,ES
40.662167,-0.901931,Eusauropoda,125.77,121.4,terrestrial indet.,ES
40.667797,-0.875695,Valdosaurus,154.8,145.0,terrestrial indet.,ES
40.645859,-0.883872,Eusauropoda,125.77,121.4,fluvial indet.,ES
40.616299,-0.839000,Baryonychinae,125.77,121.4,terrestrial indet.,ES
40.616299,-0.839000,Allosauroidea,125.77,121.4,terrestrial indet.,ES
40.616299,-0.839000,Dromaeosaurinae,125.77,121.4,terrestrial indet.,ES
40.616299,-0.839000,Coelurosauria,125.77,121.4,terrestrial indet.,ES
40.646099,-0.879700,Eusauropoda,125.77,121.4,terrestrial indet.,ES
40.662201,-0.902000,Eusauropoda,125.77,121.4,terrestrial indet.,ES
40.667801,-0.875700,Sauropoda,154.8,145.0,terrestrial indet.,ES
40.662998,-0.884600,Sauropoda,154.8,145.0,terrestrial indet.,ES
40.667000,-0.875000,Sauropoda,154.8,145.0,terrestrial indet.,ES
40.616299,-0.839100,Camarasauridae,132.6,121.4,terrestrial indet.,ES
41.366669,121.416664,Longicrusavis houi,125.77,119.5,lacustrine indet.,CN
39.179001,-110.106003,Ankylosauridae,121.4,100.5,terrestrial indet.,US
38.909088,-110.100243,Theropoda,145.0,132.6,spring,US
38.909088,-110.100243,Polacanthidae,145.0,132.6,spring,US
-39.431946,-67.294441,Faveoloolithidae,83.6,66.0,terrestrial indet.,AR
-39.431946,-67.294441,Megaloolithus jabalpurensis,83.6,66.0,terrestrial indet.,AR
-39.431946,-67.294441,Elongatoolithidae,83.6,66.0,terrestrial indet.,AR
-39.431946,-67.294441,Bonapartenykus ultimus,83.6,66.0,terrestrial indet.,AR
-39.431946,-67.294441,Iguanodontidae,83.6,66.0,terrestrial indet.,AR
-39.448612,-67.322777,Fusioolithus baghensis,83.6,66.0,terrestrial indet.,AR
-39.442780,-67.315559,Megaloolithidae,83.6,66.0,fluvial indet.,AR
-39.951942,-66.566666,Faveoloolithidae,83.6,66.0,terrestrial indet.,AR
-39.939445,-66.593056,Faveoloolithidae,83.6,66.0,terrestrial indet.,AR
-39.939445,-66.589996,Fusioolithus berthei,83.6,66.0,terrestrial indet.,AR
-39.931946,-66.591942,Faveoloolithidae,83.6,66.0,terrestrial indet.,AR
-39.950558,-66.598335,Faveoloolithidae,83.6,66.0,terrestrial indet.,AR
-39.981667,-66.645836,Megaloolithus jabalpurensis,83.6,66.0,terrestrial indet.,AR
-39.976112,-66.636948,Megaloolithus jabalpurensis,83.6,66.0,terrestrial indet.,AR
-40.021942,-66.711388,Faveoloolithidae,83.6,66.0,terrestrial indet.,AR
-40.021942,-66.711388,Fusioolithus berthei,83.6,66.0,terrestrial indet.,AR
-40.020557,-66.719719,Faveoloolithidae,83.6,66.0,terrestrial indet.,AR
-40.058887,-66.801392,Faveoloolithidae,83.6,66.0,terrestrial indet.,AR
-40.058887,-66.801392,Megaloolithidae,83.6,66.0,terrestrial indet.,AR
-40.058887,-66.801392,Faveoloolithidae,83.6,66.0,terrestrial indet.,AR
-40.040833,-66.810280,Faveoloolithidae,83.6,66.0,terrestrial indet.,AR
-40.059166,-66.800278,Faveoloolithidae,83.6,66.0,terrestrial indet.,AR
-40.059166,-66.800278,Megaloolithidae,83.6,66.0,terrestrial indet.,AR
-40.058334,-66.801392,Fusioolithus baghensis,83.6,66.0,terrestrial indet.,AR
-40.058334,-66.801392,Megaloolithus megadermus,83.6,66.0,terrestrial indet.,AR
-40.040833,-66.810555,Fusioolithus baghensis,83.6,66.0,terrestrial indet.,AR
-40.040833,-66.810555,Megaloolithidae,83.6,66.0,terrestrial indet.,AR
-40.040833,-66.810837,Megaloolithus cylindricus,83.6,66.0,terrestrial indet.,AR
-40.040833,-66.810837,Faveoloolithidae,83.6,66.0,terrestrial indet.,AR
-40.028889,-66.823334,Faveoloolithidae,83.6,66.0,terrestrial indet.,AR
-40.028889,-66.823334,Megaloolithus cylindricus,83.6,66.0,terrestrial indet.,AR
-40.050835,-66.816940,Faveoloolithidae,83.6,66.0,terrestrial indet.,AR
-40.050835,-66.816940,Megaloolithidae,83.6,66.0,terrestrial indet.,AR
-40.100834,-66.868332,Faveoloolithidae,83.6,66.0,terrestrial indet.,AR
-39.753613,-66.748611,Megaloolithidae,83.6,66.0,terrestrial indet.,AR
-39.753613,-66.748611,Hadrosauridae,83.6,66.0,terrestrial indet.,AR
-40.021942,-66.711388,Hadrosauridae,83.6,66.0,terrestrial indet.,AR
-40.020557,-66.719719,Hadrosauridae,83.6,66.0,terrestrial indet.,AR
41.883331,116.566666,Shenqiornis mengi,161.5,121.4,terrestrial indet.,CN
41.423901,120.175301,Pengornis houi,121.4,113.0,lacustrine indet.,CN
-49.954723,-72.091942,Austrocheirus isasii,83.6,72.1,fluvial indet.,AR
-49.954723,-72.091942,Sauropoda,83.6,72.1,fluvial indet.,AR
-39.442780,-67.315559,Sauropoda,83.6,66.0,fluvial indet.,AR
-39.442780,-67.315559,Theropoda,83.6,66.0,fluvial indet.,AR
40.637775,-0.857218,Velociraptorinae,125.77,121.4,fluvial-lacustrine indet.,ES
47.216702,17.600000,Ajkaceratops kozmai,86.3,83.6,crevasse splay,HU
55.063900,-119.108101,Boreonykus certekorum,83.6,72.1,crevasse splay,CA
55.063900,-119.108101,Boreonykus certekorum,83.6,72.1,crevasse splay,CA
55.063900,-119.108101,Troodon,83.6,72.1,crevasse splay,CA
55.063900,-119.108101,Albertosaurinae,83.6,72.1,crevasse splay,CA
51.549999,-112.865601,Pachyrhinosaurus,83.6,66.0,terrestrial indet.,CA
-20.350000,45.375000,Theropoda,227.0,174.7,channel lag,MG
-20.350000,45.375000,Theropoda,227.0,174.7,fluvial indet.,MG
-20.350000,45.375000,Sauropoda,227.0,174.7,fluvial indet.,MG
-20.350000,45.375000,Theropoda,227.0,174.7,fluvial indet.,MG
-43.750000,-176.667007,Dinosauria,72.1,61.6,terrestrial indet.,NZ
25.093849,114.290146,Nanhsiungoolithus chuetienensis,72.1,66.0,terrestrial indet.,CN
25.093849,114.290146,Shixingoolithus erbeni,72.1,66.0,terrestrial indet.,CN
25.227583,114.485237,Nanhsiungoolithus chuetienensis,72.1,66.0,terrestrial indet.,CN
25.227583,114.485237,Shixingoolithus erbeni,72.1,66.0,terrestrial indet.,CN
25.092653,114.284248,Nanhsiungoolithus chuetienensis,72.1,66.0,terrestrial indet.,CN
25.092653,114.284248,Shixingoolithus erbeni,72.1,66.0,terrestrial indet.,CN
25.129810,114.409752,Nanhsiungoolithus chuetienensis,72.1,66.0,terrestrial indet.,CN
25.129810,114.409752,Shixingoolithus erbeni,72.1,66.0,terrestrial indet.,CN
50.884998,0.556111,Ankylosauria,139.8,132.6,lacustrine - small,UK
50.929722,-0.269444,Barilium,139.8,132.6,terrestrial indet.,UK
48.937965,-112.650658,Saurolophinae,83.6,72.1,terrestrial indet.,US
50.577778,17.628889,Theropoda,247.2,242.0,marine indet.,PL
39.757500,-105.223053,Hadrosauropodus leonardii,106.2,93.9,levee,US
39.757500,-105.223053,Ignotornis mcconnelli,106.2,93.9,levee,US
39.757500,-105.223053,Ornithopoda,106.2,93.9,levee,US
39.757500,-105.223053,Ignotornis mcconnelli,106.2,93.9,levee,US
39.757500,-105.223053,Ornithopoda,106.2,93.9,levee,US
51.410000,-112.629997,Pachyrhinosaurus,72.1,66.0,terrestrial indet.,CA
51.400002,-112.589996,Pachyrhinosaurus,72.1,66.0,terrestrial indet.,CA
39.599998,-0.966700,Lirainosaurus astibiae,83.6,66.0,mire/swamp,ES
39.599998,-0.966700,Lirainosaurus astibiae,83.6,66.0,mire/swamp,ES
39.599998,-0.966700,Lirainosaurus astibiae,83.6,66.0,mire/swamp,ES
-29.604099,147.697296,Fulgurotherium australe,100.5,93.9,terrestrial indet.,AU
50.733959,-2.908290,Scelidosaurus harrisonii,199.5,192.9,shallow subtidal indet.,UK
50.599998,-2.450000,Sauropoda,152.2,149.2,marine indet.,UK
50.599998,-2.450000,Sauropoda,152.2,149.2,marine indet.,UK
-28.983334,27.383333,Sauropodomorpha,227.0,201.4,terrestrial indet.,ZA
47.216702,17.600000,Abelisauridae,86.3,83.6,crevasse splay,HU
47.216702,17.600000,Pneumatoraptor fodori,86.3,83.6,crevasse splay,HU
47.216702,17.600000,Theropoda,86.3,83.6,crevasse splay,HU
42.060902,-2.025900,Theropoda,132.6,125.77,lacustrine indet.,ES
42.062778,-2.030000,Theropoda,132.6,125.77,lacustrine indet.,ES
